,_record_id,_title,_server_updated_at,_updated_by,_geometry,_latitude,_longitude,228_store_name,229_store_picture,232_type_of_store,108_does_the_micro_retailer_has_a_barred_window_,99_does_the_micro_retailer_exhibits_products_outside_,102_does_the_micro_retailer_sells_fresh_products_,97_number_of_customers_in_store,268_number_fridges,184_store_devices,104_how_many_shelves_does_the_micro_retailer_have,hola_somos_estudiantes_del_tec_de_monterrey_estamos_realiz,le_comento_que_toda_esta_informacin_es_confidencial,233_date_establishment,2_current_permanent_employees,4_number_permanent_employees_last_year,5_change_store_space_last_year,6_change_employees_average_salary_last_year,20_reviews_finances_monthly,49_inventory_records,18_sales_records,19_tax_id,145_number_direct_competitors,310_burnout,186_internet_connection,210_sales_channels,189_payment_methods,214_customer_relationship_tools,33_credit_to_customers,193_sales_planning_tools,227_agreement_ecommerce_platforms,60_services,42_willingness_share_inventory_data_suppliers,44_willingness_inventory_management_suppliers,45_willingness_reorder_suppliers,46_willingness_reorder_suppliers_variety,172_supplier_frequency,56_procurement_changes_pandemic,157_frequency_organize_shelves,158_charact_organize_products_on_shelves,161_actions_stockouts,162_inventory_extra_space,163_number_high_perishable_products,249_technology_training,250_technology_investment_operations,251_technology_investment_customers,234_willingness_participate_workshop
28,99f132d3-41dc-47b7-9466-7db694dcd507,"November 9, 2022",2022-11-11 22:11:34 UTC,Harry Hernández,SRID=4326;POINT(-98.3060609457 19.0605136519),19.0605136519,-98.3060609457,La pirámide ,1 Photo,Grocery store (aka. nanostore),no,no,no,0.0,2.0,Smartphone,2.0,no,yes,1900-01-01,2.1,1.9,No cambió,No cambió,yes,En papel,En papel,yes,3.8,no,yes,"Redes sociales (e.g. Facebook, Instagram)",Efectivo,Redes sociales,no,Ninguna,no,Ninguno,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,3.0,no,Semanalmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,0,8.6,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,no
29,721a3a26-9865-49f3-9974-dd002febe563,"November 9, 2022",2022-11-11 22:11:34 UTC,Harry Hernández,SRID=4326;POINT(-98.306741458 19.0597415325),19.0597415325,-98.306741458,Miscelánea teocalli ,1 Photo,Grocery store (aka. nanostore),no,no,no,0.0,3.0,Smartphone,4.0,no,yes,1900-01-01,2.1,1.9,No cambió,No cambió,yes,En papel,En papel,yes,3.8,no,yes,"Redes sociales (e.g. Facebook, Instagram)",Efectivo,Redes sociales,no,Ninguna,no,Ninguno,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,3.0,no,Semanalmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,0,8.6,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,no
30,1d47120b-bd60-4389-849e-68b9d9ba2696,"November 9, 2022",2022-11-11 22:11:33 UTC,Harry Hernández,SRID=4326;POINT(-98.3070316539 19.0617376613),19.0617376613,-98.3070316539,Carnicería la cubana ,1 Photo,Butcher shop,no,no,yes,0.0,2.0,Security cameras,2.0,no,yes,1900-01-01,2.1,1.9,No cambió,No cambió,yes,En papel,En papel,yes,3.8,no,yes,"Redes sociales (e.g. Facebook, Instagram)",Efectivo,Redes sociales,no,Ninguna,no,Ninguno,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,3.0,no,Semanalmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,0,8.6,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,no
31,674ee633-fde4-4e5e-9460-2a98026928d5,"November 9, 2022",2022-11-11 22:11:33 UTC,Harry Hernández,SRID=4326;POINT(-98.3097306413 19.0637564472),19.0637564472,-98.3097306413,Providencia ,1 Photo,Grocery store (aka. nanostore),no,yes,no,1.0,3.0,Smartphone,5.0,no,no,1900-01-01,2.1,1.9,No cambió,No cambió,yes,En papel,En papel,yes,3.8,no,yes,"Redes sociales (e.g. Facebook, Instagram)",Efectivo,Redes sociales,no,Ninguna,no,Ninguno,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,3.0,no,Semanalmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,0,8.6,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,no
32,cde7ae14-5752-4ada-ba91-d74819a7a1b0,"November 9, 2022",2022-11-11 22:11:32 UTC,Harry Hernández,SRID=4326;POINT(-98.3099810016 19.0642133584),19.0642133584,-98.3099810016,Carnicería la sorpresa ,1 Photo,Butcher shop,no,yes,yes,1.0,2.0,Smartphone,3.0,no,yes,1900-01-01,2.1,1.9,No cambió,No cambió,yes,En papel,En papel,yes,3.8,no,yes,"Redes sociales (e.g. Facebook, Instagram)",Efectivo,Redes sociales,no,Ninguna,no,Ninguno,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,3.0,no,Semanalmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,0,8.6,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,no
33,620401bb-43eb-43b3-a8c9-0e5361c3e9e9,"November 9, 2022",2022-11-11 22:11:32 UTC,Harry Hernández,SRID=4326;POINT(-98.3142734506 19.0662115021),19.0662115021,-98.3142734506,Miscelánea yolks ,1 Photo,Grocery store (aka. nanostore),no,no,no,1.0,2.0,Smartphone,3.0,no,yes,1900-01-01,2.1,1.9,No cambió,No cambió,yes,En papel,En papel,yes,3.8,no,yes,"Redes sociales (e.g. Facebook, Instagram)",Efectivo,Redes sociales,no,Ninguna,no,Ninguno,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,3.0,no,Semanalmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,0,8.6,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,no
34,8d899887-52af-4d3d-8def-768e011d517e,"November 9, 2022",2022-11-11 21:10:15 UTC,Ismael López,SRID=4326;POINT(-98.248033 19.0282081),19.0282081,-98.248033,Cravings,2 Photos,Cafeteria,no,no,no,5.0,2.0,"Analog cash register,Dataphone (i.e. card payments),Security cameras",0.0,yes,yes,2021-11-01,0.0,1.0,No cambió,Aumentó 50% o más,yes,En papel,No lo hago,no,2.0,yes,yes,"Redes sociales (e.g. Facebook, Instagram),WhatsApp","Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria",Redes sociales,no,Ninguna,no,Ninguno,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,1.0,yes,Semanalmente,Tamaño,Solicitar tiempo al cliente para conseguir el producto,0,20.0,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,yes
35,4919cc09-3642-45fa-b86f-5e016dfabfcb,"November 10, 2022",2022-11-11 18:50:16 UTC,José Zapata,SRID=4326;POINT(-98.215433 19.017792),19.017792,-98.215433,Tacos de canasta,1 Photo,Micro-restaurant (aka. fondita),yes,yes,no,3.0,0.0,Smartphone,1.0,yes,yes,2002-11-10,1.0,1.0,Disminuyó 15%,Aumentó 15%,yes,No lo hago,No lo hago,no,3.0,yes,no,"Redes sociales (e.g. Facebook, Instagram)",Efectivo,Redes sociales,no,Ninguna,no,Ninguno,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,3.0,no,Nunca,Margen de utilidad,Perder la venta,0,5.0,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,no
36,4277748d-95df-43ae-9e0d-637a6a83dc57,"November 10, 2022",2022-11-11 17:26:09 UTC,Azael Mendoza,SRID=4326;POINT(-98.2194659114 19.0162957342),19.0162957342,-98.2194659114,Mis Mar,1 Photo,Micro-restaurant (aka. fondita),yes,no,yes,0.0,3.0,Smartphone,2.0,yes,yes,2003-11-10,3.0,3.0,No cambió,Disminuyó 15%,yes,En papel,En papel,yes,2.0,yes,yes,Llamada a Teléfono fijo,"Efectivo,Tarjeta de débito y/o crédito",Ninguna,no,Cuaderno,no,Ninguno,Totalmente en desacuerdo,Ni de acuerdo ni en desacuerdo,Algo en desacuerdo,Ni de acuerdo ni en desacuerdo,7.0,no,Semanalmente,Frecuencia de venta,Ofrecer un producto sustituto,20%,0.0,Ni de acuerdo ni en desacuerdo,Totalmente de acuerdo,De acuerdo,yes
37,d73b2b14-2ae3-421f-a392-48fef3a94dcf,"November 10, 2022",2022-11-11 17:26:08 UTC,Azael Mendoza,SRID=4326;POINT(-98.2198437676 19.016607641),19.016607641,-98.2198437676,El calcetín perdido ,1 Photo,Planchaduria,yes,no,no,1.0,0.0,Smartphone,1.0,yes,yes,2017-10-10,1.0,1.0,Disminuyó 15%,No cambió,yes,En Excel,Notas ,yes,2.0,yes,no,Volantes,Efectivo,Aplicación móvil,no,Ninguna,no,Ninguno,Ni de acuerdo ni en desacuerdo,Ni de acuerdo ni en desacuerdo,Algo de acuerdo,Algo de acuerdo,1.0,yes,Diariamente,Frecuencia de venta,Ofrecer un producto sustituto,30%,0.0,Totalmente de acuerdo,De acuerdo,De acuerdo,no
38,8fc3fc10-d6d7-4509-8860-506163b24e1d,"November 10, 2022",2022-11-11 17:23:49 UTC,Manuel Flores,SRID=4326;POINT(-98.2184597477 19.0153365537),19.0153365537,-98.2184597477,Ginecología y obstetricia integral,2 Photos,Ginecología,no,no,no,0.0,0.0,Papel y celular,0.0,yes,yes,1998-02-10,2.0,2.0,No cambió,No cambió,no,No lo hago,En papel,yes,0.0,no,yes,"Llamada a Teléfono celular,Llamada a Teléfono fijo,WhatsApp","Efectivo,Transferencia interbancaria",Ninguna,no,Cuaderno,no,Toma de papa nicolau,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,3.0,no,Semanalmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,0,8.6,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,yes
39,1a4595e1-61f6-4634-81ad-6a180522b6ce,"November 10, 2022",2022-11-11 17:23:48 UTC,Manuel Flores,SRID=4326;POINT(-98.2193455473 19.0164672196),19.0164672196,-98.2193455473,Salón de eventos,2 Photos,Salón de eventos,yes,yes,no,1.0,0.0,Smartphone,0.0,yes,yes,2022-11-10,2.0,2.0,No cambió,No cambió,yes,En papel,En papel,no,0.0,no,yes,"Llamada a Teléfono fijo,WhatsApp",Efectivo,"Aplicación móvil,De frente",no,Other,no,Renta de local,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,1.0,no,Nunca,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,0,0.0,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,no
40,711c8b5e-708f-4aee-ba78-036b4b2c0ecb,"November 10, 2022",2022-11-11 13:26:57 UTC,José Zapata,SRID=4326;POINT(-98.21528 19.018979),19.018979,-98.21528,Alebrije ,1 Photo,Micro-restaurant (aka. fondita),no,no,yes,2.0,2.0,Smartphone,0.0,yes,yes,2020-11-10,2.0,3.0,No cambió,Disminuyó 25%,yes,En papel,En papel,yes,6.0,yes,no,"Redes sociales (e.g. Facebook, Instagram)",Efectivo,Aplicación móvil,no,Cuaderno,no,Ninguno,Algo de acuerdo,Algo en desacuerdo,Algo de acuerdo,Totalmente en desacuerdo,7.0,no,Semanalmente,Margen de utilidad,"Descuento,Ofrecer un producto sustituto",50% +,8.6,Totalmente de acuerdo,De acuerdo,De acuerdo,yes
41,2a1fb84a-336c-4148-89d5-ec7a626c1ad7,"November 10, 2022",2022-11-11 13:26:37 UTC,José Zapata,SRID=4326;POINT(-98.215619 19.018353),19.018353,-98.215619,Miscelanea los 3 compadres,1 Photo,Grocery store (aka. nanostore),no,yes,yes,2.0,4.0,"Security cameras,Smartphone",8.0,yes,yes,2012-11-10,0.0,0.0,Disminuyó 25%,No cambió,yes,En papel,En papel,yes,3.0,yes,yes,"Redes sociales (e.g. Facebook, Instagram)",Efectivo,Aplicación móvil,no,Cuaderno,no,Recarga telefónica,Totalmente de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,2.0,yes,Semanalmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.),Marcas,Refrigeración","Informar al proveedor,Perder la venta",50% +,0.0,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,yes
42,bbd2ab9c-c16b-4665-9604-be29c8819cfa,"November 10, 2022",2022-11-11 13:26:08 UTC,José Zapata,SRID=4326;POINT(-98.218263 19.017786),19.017786,-98.218263,Carnitas el sabroso ,1 Photo,Micro-restaurant (aka. fondita),no,no,yes,1.0,0.0,Smartphone,6.0,yes,yes,2022-09-13,1.0,3.0,Aumentó 15%,Disminuyó 50% o más,yes,Mentalmente,En papel,no,3.0,yes,no,Ninguno,Efectivo,Ninguna,yes,Mental,no,Ninguno,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,2.0,yes,No se tiene,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Perder la venta,30%,8.6,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,yes
43,8905723a-e403-4417-b2f1-913ccf0ec9f8,"November 10, 2022",2022-11-11 13:25:12 UTC,José Zapata,SRID=4326;POINT(-98.217094 19.019788),19.019788,-98.217094,La Astorga,1 Photo,Panadería ,yes,no,yes,1.0,0.0,"Analog cash register,POS system (i.e. computer + bar code scanner + printer),Security cameras",0.0,yes,yes,1990-11-10,4.0,4.0,No cambió,Disminuyó 15%,yes,No lo hago,En papel,yes,4.0,no,no,Ninguno,Efectivo,Ninguna,no,Por temporada de pan,no,Ninguno,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,1.0,no,Diariamente,Precio,Ofrecer un producto sustituto,50% +,9.0,De acuerdo,De acuerdo,De acuerdo,no
44,2d38687d-6e0a-4d42-87fc-7405322abcab,"November 10, 2022",2022-11-11 05:09:37 UTC,Sandra Carreón,SRID=4326;POINT(-98.2025966177 19.0463846914),19.0463846914,-98.2025966177,Mi súper Santa Fe ,1 Photo,Grocery store (aka. nanostore),no,no,yes,3.0,7.0,POS system (i.e. computer + bar code scanner + printer),4.7,yes,yes,2021-10-10,0.0,0.0,No cambió,No cambió,no,Software especializado + computadora,Software especializado + computadora,yes,3.0,no,no,Llamada a Teléfono celular,Efectivo,Ninguna,no,Sobre demanda ,no,Ninguno,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,2.0,no,Semanalmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Informar al proveedor,10%,20.0,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,no
45,5e008ca9-81fd-4f7e-ad39-8bf6ef1777c1,"November 10, 2022",2022-11-11 05:09:36 UTC,Sandra Carreón,SRID=4326;POINT(-98.2037023746 19.046021086),19.046021086,-98.2037023746,Abarrotes vinos y licores La ranita,2 Photos,Grocery store (aka. nanostore),no,yes,yes,3.0,8.0,POS system (i.e. computer + bar code scanner + printer),4.7,yes,yes,2000-01-10,2.0,0.0,No cambió,Aumentó 25%,yes,Software especializado + computadora,Software especializado + computadora,yes,3.8,no,yes,Físico ,"Efectivo,Tarjeta de débito y/o crédito",Físico ,no,Ninguna,no,Ninguno,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,7.0,no,Diariamente,Frecuencia de venta,Informar al proveedor,30%,0.0,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,no
46,80c0ce35-ccb6-434c-9867-a08bd7e4d606,"November 8, 2022",2022-11-11 00:47:42 UTC,Ricardo Galindo Bulos,SRID=4326;POINT(-98.249062 19.0254398),19.0254398,-98.249062,"Abarrotes Frutas y Verduras ""Hernández""",1 Photo,Grocery store (aka. nanostore),no,yes,yes,3.0,2.0,"Analog cash register,Smartphone",10.0,no,yes,1900-01-01,2.1,1.9,No cambió,No cambió,yes,En papel,En papel,yes,3.8,no,yes,"Redes sociales (e.g. Facebook, Instagram)",Efectivo,Redes sociales,no,Ninguna,no,Ninguno,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,3.0,no,Semanalmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,0,8.6,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,no
47,138bbecb-38b5-4cba-93a8-160d9673e594,"November 10, 2022",2022-11-10 18:59:55 UTC,Alan Bravo,SRID=4326;POINT(-98.2296442 19.0120131),19.0120131,-98.2296442,Productos de belleza y accesorios ,1 Photo,Dairy products,yes,no,no,0.0,0.0,"Dataphone (i.e. card payments),Smartphone",5.0,yes,yes,2008-02-01,2.0,2.0,No cambió,Disminuyó 25%,no,En papel,En papel,yes,2.0,yes,yes,"Llamada a Teléfono celular,Redes sociales (e.g. Facebook, Instagram),WhatsApp","Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria","Aplicación móvil,Redes sociales",no,Ninguna,no,Entrega a domicilio,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,1.0,yes,Semanalmente,Frecuencia de venta,Solicitar tiempo al cliente para conseguir el producto,10%,0.0,Totalmente en desacuerdo,De acuerdo,De acuerdo,yes
48,77fa0634-09b6-4a74-82bf-b45856a0ac80,"November 10, 2022",2022-11-10 18:59:55 UTC,Alan Bravo,SRID=4326;POINT(-98.2297252 19.0115906),19.0115906,-98.2297252,Don porkirio,1 Photo,Micro-restaurant (aka. fondita),no,no,yes,1.0,2.0,"Security cameras,bocina y ventilador",0.0,yes,yes,2021-10-08,2.0,2.0,No cambió,No cambió,yes,En papel,En papel,no,1.0,yes,no,"Aplicación móvil (e.g. Rappi, Uber Eats),Llamada a Teléfono celular,Redes sociales (e.g. Facebook, Instagram),WhatsApp","Aplicación móvil (e.g. CODI),Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria,Trueque (e.g. comercio o intercambio)","Aplicación móvil,Redes sociales",yes,Cuaderno,yes,Entrega a domicilio,Totalmente en desacuerdo,Totalmente en desacuerdo,Ni de acuerdo ni en desacuerdo,Algo en desacuerdo,7.0,no,Diariamente,"Frecuencia de venta,Refrigeración","Ofrecer un producto sustituto,Perder la venta",10%,3.0,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,yes
49,0fce5eac-b5a5-4f3b-859f-771557b43ffc,"November 10, 2022",2022-11-10 18:59:54 UTC,Alan Bravo,SRID=4326;POINT(-98.2297851 19.011515),19.011515,-98.2297851,Hules especiales de precisión ,1 Photo,hules,yes,no,no,0.0,0.0,POS system (i.e. computer + bar code scanner + printer),1.0,no,yes,1900-01-01,2.1,1.9,No cambió,No cambió,yes,En papel,En papel,yes,3.8,no,yes,"Redes sociales (e.g. Facebook, Instagram)",Efectivo,Redes sociales,no,Ninguna,no,Ninguno,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,3.0,no,Semanalmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,0,8.6,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,no
50,68cdec26-ec41-4735-bb56-4be0eb909b38,"November 10, 2022",2022-11-10 18:59:53 UTC,Alan Bravo,SRID=4326;POINT(-98.2297173 19.0114826),19.0114826,-98.2297173,Fraiche,1 Photo,cosmetiquera ,no,no,no,0.0,0.0,"POS system (i.e. computer + bar code scanner + printer),bocina y pesa",2.0,yes,yes,2022-03-15,2.0,0.0,No cambió,Aumentó 15%,yes,Aplicación móvil (i.e. App) + smartphone,Caja registradora (análoga),no,0.0,no,yes,"Redes sociales (e.g. Facebook, Instagram),WhatsApp","Efectivo,Tarjeta de débito y/o crédito","Aplicación móvil,Redes sociales",no,Cuaderno,no,Ninguno,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,2.0,no,Semanalmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,20%,0.0,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,no
51,ea271240-ba0a-4e53-8c9e-ceeccbb98fae,"November 3, 2022",2022-11-10 18:13:31 UTC,Jorge Mason,SRID=4326;POINT(-98.2679176 19.035325),19.035325,-98.2679176,Restaurant La parrilla del lobo,1 Photo,Cafeteria,no,yes,yes,4.0,2.0,"Dataphone (i.e. card payments),Smartphone",2.0,yes,yes,2020-03-20,2.0,2.0,Aumentó 25%,Aumentó 15%,yes,En papel,En papel,no,1.0,yes,yes,WhatsApp,"Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria",Aplicación móvil,yes,Cuaderno,no,Entrega a domicilio,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,1.0,no,Diariamente,Margen de utilidad,Ofrecer un producto sustituto,50% +,5.0,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,no
52,44430dae-7e3b-484f-9837-b32e64b866de,"November 10, 2022",2022-11-10 18:03:49 UTC,Emilio Garza,SRID=4326;POINT(-98.195357721 19.0405619362),19.0405619362,-98.195357721,Miscelánea la betty,1 Photo,Grocery store (aka. nanostore),yes,no,yes,2.0,3.0,Smartphone,5.0,no,yes,1900-01-01,2.1,1.9,No cambió,No cambió,yes,En papel,En papel,yes,3.8,no,yes,"Redes sociales (e.g. Facebook, Instagram)",Efectivo,Redes sociales,no,Ninguna,no,Ninguno,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,3.0,no,Semanalmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,0,8.6,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,no
53,82814e7b-8a6e-4c4c-8cb1-19f3fa0e9cf8,"November 10, 2022",2022-11-10 18:00:29 UTC,Francisco Adán,SRID=4326;POINT(-98.1956504 19.0409324),19.0409324,-98.1956504,Antigüedades San Jorge ,1 Photo,objetos ,no,yes,no,0.0,0.0,Smartphone,2.0,yes,yes,2020-02-12,1.0,1.0,No cambió,Aumentó 15%,yes,En Excel,En Excel,yes,5.0,yes,no,"Redes sociales (e.g. Facebook, Instagram)","Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria","Aplicación móvil,Redes sociales",no,Excel,yes,Entrega a domicilio,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Algo de acuerdo,3.0,no,Semanalmente,Tamaño,Solicitar tiempo al cliente para conseguir el producto,20%,8.6,De acuerdo,De acuerdo,Totalmente de acuerdo,yes
54,31b24351-6801-427e-9c8c-c3e8a3012e80,"November 10, 2022",2022-11-10 18:00:28 UTC,Francisco Adán,SRID=4326;POINT(-98.1957911 19.0411925),19.0411925,-98.1957911,Bazar-Lupita,1 Photo,muebles,no,yes,no,1.0,0.0,Smartphone,3.0,no,yes,1900-01-01,2.1,1.9,No cambió,No cambió,yes,En papel,En papel,yes,3.8,no,yes,"Redes sociales (e.g. Facebook, Instagram)",Efectivo,Redes sociales,no,Ninguna,no,Ninguno,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,3.0,no,Semanalmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,0,8.6,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,no
55,febca9e2-7535-43ee-b765-7283051222a0,"November 10, 2022",2022-11-10 17:55:31 UTC,José Oropeza,SRID=4326;POINT(-98.1968178758 19.0410812934),19.0410812934,-98.1968178758,Nichimtik,1 Photo,Clothing,no,yes,no,0.0,0.0,Analog cash register,5.0,yes,yes,2015-03-10,2.0,2.0,No cambió,No cambió,yes,En Excel,Caja registradora (análoga),yes,4.0,no,no,Llamada a Teléfono celular,Efectivo,Cuaderno,no,Cuaderno,no,Ninguno,Algo en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,2.0,no,Semanalmente,Frecuencia de venta,Ofrecer un producto sustituto,20%,0.0,Ni de acuerdo ni en desacuerdo,Ni de acuerdo ni en desacuerdo,Ni de acuerdo ni en desacuerdo,no
56,0e65b977-a943-4e48-ad77-2d67af2fc211,"November 10, 2022",2022-11-10 17:46:56 UTC,Emilio Garza,SRID=4326;POINT(-98.1959696755 19.0410918637),19.0410918637,-98.1959696755,Bazar San José ,1 Photo,Handmade products ,yes,no,no,0.0,0.0,Smartphone,5.0,no,yes,1900-01-01,2.1,1.9,No cambió,No cambió,yes,En papel,En papel,yes,3.8,no,yes,"Redes sociales (e.g. Facebook, Instagram)",Efectivo,Redes sociales,no,Ninguna,no,Ninguno,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,3.0,no,Semanalmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,0,8.6,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,no
57,64e03a00-d30d-410f-a122-11deb6ba2e20,"November 10, 2022",2022-11-10 17:39:04 UTC,Emilio Garza,SRID=4326;POINT(-98.1953916586 19.0415447381),19.0415447381,-98.1953916586,Manos de tierra ,1 Photo,Rock store,yes,no,no,0.0,0.0,"POS system (i.e. computer + bar code scanner + printer),Smartphone",8.0,yes,yes,1900-01-01,3.0,1.9,No cambió,No cambió,yes,En papel,En papel,yes,3.0,no,yes,"Redes sociales (e.g. Facebook, Instagram)","Efectivo,Tarjeta de débito y/o crédito",Cuaderno,no,"Cuaderno,Excel",no,Ninguno,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,3.0,no,Semanalmente,Precio,Solicitar tiempo al cliente para conseguir el producto,0,8.6,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,no
58,75bcc709-90ff-4db7-bb82-293f2f72f3ae,"November 10, 2022",2022-11-10 17:34:47 UTC,Francisco Adán,SRID=4326;POINT(-98.1936643 19.0418857),19.0418857,-98.1936643,Barra de café ,1 Photo,ropa,no,yes,no,1.0,0.0,Analog cash register,2.0,yes,no,2022-08-17,4.0,1.9,No cambió,No cambió,yes,"En Excel,En papel","Caja registradora (análoga),En Excel,En papel",yes,1.0,no,yes,Página web propia,Tarjeta de débito y/o crédito,Redes sociales,no,Cuaderno,no,Ninguno,Algo en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,3.0,no,Semanalmente,Frecuencia de venta,Solicitar tiempo al cliente para conseguir el producto,10%,8.6,Totalmente de acuerdo,De acuerdo,De acuerdo,yes
